cif_id,cluster_id
R005942615,1
R005942616,1
R005942617,1
R005942618,1
R005942619,1
R005942620,1
R005942621,1
R005942622,1
R005942623,1
R005942625,1
R005942626,1
R005942627,1
R005942628,1
R005942629,1
R005942630,1
R005942631,1
R005942632,1
R005942633,1
R005942634,1
R005942635,1
R005942636,1
R005942637,1
R005942638,2
R005942639,1
R005942640,1
R005942641,1
R005942642,1
R005942643,1
R005942644,1
R005942645,1
R005942645,1
R005942645,1
R005942646,1
R005942647,1
R005942648,1
R005942649,1
R005942650,0
R005942650,0
R005942651,1
R005942651,1
R005942651,1
R005942652,1
R005942653,1
R005942654,1
R005942655,1
R005942656,1
R005942656,1
R005942656,1
R005942657,1
R005942659,1
R005942660,1
R005942661,1
R005942662,1
R005942663,1
R005942664,1
R005942666,1
R005942667,1
R005942668,1
R005942669,1
R005942670,1
R005942671,1
R005942672,1
R005942673,1
R005942674,1
R005942675,1
R005942676,1
R005942677,1
R005942678,1
R005942679,1
R005942680,1
R005942689,1
R005942690,1
R005942691,1
R005942692,1
R005942693,1
R005942694,1
R005942695,1
R005942696,1
R005942697,1
R005942698,1
R005942699,1
R005942700,1
R005942701,1
R005942702,1
R005942703,1
R005942704,1
R005942705,1
R005942706,1
R005942707,1
R005942708,1
R005942709,1
R005942712,1
R005942713,1
R005942714,1
R005942715,1
R005942716,1
R005942717,1
R005942718,1
R005942719,1
R005942720,1
R005942721,1
R005942722,1
R005942723,1
R005942724,0
R005942725,1
R005942726,1
R005942726,1
R005942727,1
R005942728,1
R005942733,1
R005942734,1
R005942735,1
R005942736,1
R005942737,1
R005942738,1
R005942739,1
R005942740,1
R005942741,1
R005942742,1
R005942743,1
R005942744,1
R005942745,1
R005942746,1
R005942748,1
R005942749,1
R005942749,1
R005942750,1
R005942750,1
R005942751,1
R005942752,1
R005942753,1
R005942754,1
R005942755,1
R005942756,1
R005942757,1
R005942758,1
R005942759,1
R005942760,1
R005942763,2
R005942764,1
R005942765,1
R005942766,1
R005942767,1
R005942768,1
R005942769,1
R005942770,1
R005942771,1
R005942772,1
R005942773,1
R005942775,1
R005942776,1
R005942777,1
R005942778,1
R005942780,1
R005942781,1
R005942782,1
R005942784,1
R005942785,1
R005942785,1
R005942786,1
R005942787,1
R005942788,1
R005942791,1
R005942792,1
R005942793,1
R005942793,1
R005942794,1
R005942795,1
R005942798,1
R005942799,1
R005942802,1
R005942803,1
R005942804,1
R005942805,1
R005942806,1
R005942807,1
R005942808,1
R005942809,1
R005942810,1
R005942811,1
R005942812,1
R005942813,1
R005942814,1
R005942815,1
R005942816,1
R005942817,1
R005942818,1
R005942819,1
R005942820,1
R005942821,1
R005942822,1
R005942823,1
R005942824,1
R005942825,1
R005942826,1
R005942827,1
R005942828,1
R005942829,1
R005942829,1
R005942830,1
R005942831,1
R005942832,1
R005942833,1
R005942834,1
R005942835,1
R005942836,1
R005942837,1
R005942838,1
R005942839,1
R005942840,0
R005942841,1
R005942842,1
R005942843,1
R005942844,1
R005942846,1
R005942847,1
R005942849,1
R005942851,1
R005942852,1
R005942853,1
R005942854,1
R005942855,1
R005942856,1
R005942857,1
R005942859,1
R005942860,1
R005942861,1
R005942862,1
R005942863,1
R005942864,1
R005942865,1
R005942880,1
R005942881,1
R005942884,1
R005942885,1
R005942886,1
R005942887,1
R005942888,1
R005942889,1
R005942890,1
R005942891,1
R005942892,1
R005942893,1
R005942894,1
R005942895,1
R005942896,1
R005942897,1
R005942898,1
R005942899,1
R005942900,1
R005942901,1
R005942902,1
R005942905,1
R005942906,1
R005942907,1
R005942908,0
R005942908,0
R005942908,0
R005942909,1
R005942910,1
R005942911,1
R005942912,1
R005942913,1
R005942914,1
R005942914,1
R005942915,1
R005942916,1
R005942916,1
R005942917,1
R005942918,1
R005942918,1
R005942919,1
R005942920,1
R005942920,1
R005942921,1
R005942922,1
R005942923,1
R005942924,1
R005942925,1
R005942926,1
R005942926,1
R005942926,1
R005942927,1
R005942930,1
R005942931,1
R005942932,1
R005942933,1
R005942934,1
R005942935,1
R005942938,1
R005942939,1
R005942940,1
R005942941,1
R005942942,1
R005942943,1
R005942944,1
R005942945,1
R005942947,1
R005942948,1
R005942949,1
R005942950,1
R005942952,1
R005942953,1
R005942954,0
R005942955,1
R005942956,1
R005942957,1
R005942958,1
R005942959,1
R005942960,1
R005942961,2
R005942962,1
R005942964,1
R005942965,1
R005942966,0
R005942967,1
R005942969,1
R005942970,1
R005942971,1
R005942973,1
R005942974,1
R005942975,1
R005942976,1
R005942979,1
R005942980,1
R005942981,1
R005942982,1
R005942983,1
R005942985,1
R005942986,1
R005942987,1
R005942988,1
R005942989,1
R005942990,1
R005942991,1
R005942992,1
R005942993,1
R005942994,1
R005942995,1
R005942996,1
R005942997,1
R005942998,1
R005943002,1
R005943003,1
R005943004,1
R005943005,1
R005943006,1
R005943007,1
R005943008,1
R005943009,1
R005943011,1
R005943012,1
R005943013,1
R005943014,1
R005943015,1
R005943016,1
R005943017,1
R005943018,1
R005943019,1
R005943020,1
R005943021,1
R005943022,1
R005943023,1
R005943024,1
R005943025,1
R005943026,2
R005943027,1
R005943028,1
R005943030,1
R005943032,1
R005943033,1
R005943034,1
R005943035,2
R005943036,1
R005943038,1
R005943042,1
R005943043,1
R005943044,1
R005943046,1
R005943048,1
R005943049,1
R005943050,1
R005943051,1
R005943053,1
R005943054,1
R005943055,1
R005943056,1
R005943057,1
R005943058,1
R005943059,1
R005943060,1
R005943061,1
R005943062,1
R005943063,1
R005943064,1
R005943065,1
R005943066,1
R005943067,1
R005943068,1
R005943069,1
R005943070,1
R005943071,0
R005943072,1
R005943073,1
R005943075,1
R005943076,1
R005943077,1
R005943078,1
R005943079,1
R005943080,1
R005943081,1
R005943082,1
R005943083,1
R005943084,1
R005943085,0
R005943086,1
R005943087,1
R005943088,1
R005943088,1
R005943088,1
R005943089,1
R005943090,1
R005943091,1
R005943092,1
R005943096,1
R005943097,1
R005943098,1
R005943099,1
R005943100,1
R005943101,1
R005943102,1
R005943103,1
R005943103,1
R005943105,1
R005943107,1
R005943108,1
R005943109,1
R005943110,2
R005943111,1
R005943112,1
R005943115,1
R005943116,1
R005943117,1
R005943118,1
R005943119,1
R005943122,1
R005943123,1
R005943124,1
R005943125,1
R005943126,1
R005943127,1
R005943128,1
R005943129,1
R005943130,1
R005943131,1
R005943132,1
R005943133,1
R005943134,1
R005943135,1
R005943136,1
R005943137,1
R005943138,1
R005943139,1
R005943140,1
R005943141,1
R005943142,1
R005943143,1
R005943143,1
R005943144,1
R005943145,1
R005943146,1
R005943147,0
R005943148,1
R005943149,1
R005943150,1
R005943151,1
R005943155,1
R005943156,1
R005943157,1
R005943158,0
R005943159,1
R005943160,1
R005943161,1
R005943162,1
R005943163,1
R005943170,1
R005943171,1
R005943173,1
R005943175,1
R005943176,1
R005943178,1
R005943178,1
R005943178,1
R005943180,1
R005943181,1
R005943182,1
R005943186,1
R005943187,1
R005943188,1
R005943191,1
R005943192,1
R005943193,1
R005943194,1
R005943195,1
R005943195,1
R005943195,1
R005943196,1
R005943197,1
R005943202,1
R005943203,1
R005943204,1
R005943205,1
R005943206,1
R005943206,1
R005943207,1
R005943207,1
R005943207,1
R005943208,1
R005943212,1
R005943213,1
R005943214,1
R005943215,1
R005943216,1
R005943217,1
R005943218,1
R005943221,1
R005943222,1
R005943223,1
R005943224,0
R005943225,1
R005943226,1
R005943227,1
R005943228,1
R005943229,1
R005943231,1
R005943235,1
R005943245,1
R005943252,1
R005943253,1
R005943254,1
R005943260,1
R005943261,1
R005943266,1
R005943274,1
R005943275,1
R005943276,1
R005943277,1
R005943278,1
R005943279,1
R005943282,1
R005943283,1
R005943284,1
R005943285,1
R005943286,1
R005943287,1
R005943288,1
R005943290,0
R005943291,1
R005943291,1
R005943291,1
R005943292,1
R005943293,1
R005943294,1
R005943295,1
R005943296,1
R005943297,1
R005943298,1
R005943299,1
R005943300,1
R005943301,1
R005943305,1
R005943306,0
R005943307,1
R005943308,1
R005943309,1
R005943310,1
R005943311,1
R005943312,1
R005943313,1
R005943314,1
R005943315,1
R005943316,1
R005943317,1
R005943318,1
R005943319,1
R005943320,1
R005943321,0
R005943322,1
R005943323,1
R005943324,1
R005943325,1
R005943326,1
R005943327,1
R005943328,1
R005943329,1
R005943330,1
R005943331,1
R005943332,1
R005943337,1
R005943339,1
R005943340,1
R005943343,1
R005943344,1
R005943345,1
R005943346,1
R005943347,1
R005943348,1
R005943349,1
R005943350,1
R005943353,1
R005943354,1
R005943355,1
R005943357,1
R005943358,1
R005943359,1
R005943360,1
R005943361,1
R005943362,1
R005943363,1
R005943364,1
R005943370,1
R005943371,1
R005943372,1
R005943373,1
R005943374,1
R005943375,1
R005943377,1
R005943378,1
R005943379,1
R005943380,1
R005943381,1
R005943382,1
R005943383,1
R005943384,1
R005943385,1
R005943385,1
R005943385,1
R005943386,1
R005943387,1
R005943388,1
R005943390,1
R005943391,1
R005943391,1
R005943392,1
R005943393,1
R005943394,1
R005943395,1
R005943396,1
R005943397,1
R005943398,1
R005943399,1
R005943400,1
R005943401,1
R005943402,1
R005943403,1
R005943404,1
R005943405,1
R005943406,1
R005943407,1
R005943408,1
R005943409,1
R005943410,1
R005943410,1
R005943412,1
R005943413,1
R005943414,1
R005943415,1
R005943416,1
R005943417,1
R005943418,1
R005943419,1
R005943420,1
R005943421,1
R005943422,0
R005943423,1
R005943424,1
R005943425,1
R005943426,1
R005943427,1
R005943429,1
R005943431,1
R005943432,1
R005943433,1
R005943434,1
R005943439,1
R005943440,1
R005943441,1
R005943442,1
R005943443,1
R005943444,0
R005943445,1
R005943446,1
R005943447,1
R005943448,1
R005943449,1
R005943450,1
R005943451,1
R005943452,1
R005943453,1
R005943454,0
R005943455,1
R005943456,1
R005943458,1
R005943460,1
R005943461,1
R005943462,1
R005943463,1
R005943464,1
R005943466,1
R005943467,1
R005943468,1
R005943469,1
R005943470,1
R005943471,1
R005943472,1
R005943473,1
R005943474,1
R005943475,1
R005943476,1
R005943477,1
R005943478,1
R005943479,1
R005943480,1
R005943490,1
R005943491,1
R005943492,1
R005943493,1
R005943494,1
R005943495,1
R005943496,1
R005943497,1
R005943498,1
R005943499,1
R005943500,0
R005943501,1
R005943502,0
R005943503,1
R005943504,1
R005943505,1
R005943506,1
R005943509,1
R005943511,1
R005943514,1
R005943515,0
R005943516,0
R005943517,1
R005943518,1
R005943519,1
R005943520,1
R005943521,1
R005943522,1
R005943523,1
R005943525,1
R005943526,1
R005943527,1
R005943528,1
R005943530,1
R005943531,1
R005943532,1
R005943533,1
R005943535,1
R005943536,1
R005943537,1
R005943537,1
R005943538,1
R005943539,1
R005943551,1
R005943552,1
R005943553,1
R005943554,1
R005943555,1
R005943556,1
R005943557,1
R005943558,1
R005943559,1
R005943560,1
R005943561,1
R005943562,1
R005943563,1
R005943564,1
R005943565,1
R005943566,1
R005943567,1
R005943568,1
R005943569,1
R005943570,1
R005943571,1
R005943572,1
R005943573,1
R005943574,1
R005943575,1
R005943576,1
R005943577,1
R005943578,1
R005943579,1
R005943580,1
R005943581,1
R005943582,1
R005943583,1
R005943584,1
R005943585,0
R005943586,1
R005943587,1
R005943588,1
R005943592,1
R005943593,1
R005943594,1
R005943595,1
R005943596,1
R005943597,1
R005943598,1
R005943599,1
R005943600,1
R005943601,1
R005943602,1
R005943603,1
R005943604,1
R005943605,0
R005943606,1
R005943607,1
R005943608,1
R005943610,1
R005943611,1
R005943612,1
R005943613,1
R005943614,1
R005943615,0
R005943616,0
R005943617,1
R005943618,1
R005943619,0
R005943620,1
R005943621,1
R005943622,1
R005943623,1
R005943623,1
R005943624,1
R005943625,1
R005943626,1
R005943627,1
R005943628,1
R005943629,1
R005943632,1
R005943633,1
R005943634,1
R005943635,1
R005943636,0
R005943637,1
R005943638,0
R005943639,1
R005943640,1
R005943641,1
R005943642,1
R005943643,1
R005943646,1
R005943647,1
R005943648,1
R005943649,1
R005943650,1
R005943651,1
R005943655,1
R005943656,1
R005943657,1
R005943658,1
R005943659,1
R005943660,1
R005943661,1
R005943662,1
R005943663,1
R005943664,1
R005943665,1
R005943666,1
R005943667,1
R005943668,0
R005943670,1
R005943671,0
R005943672,1
R005943674,1
R005943675,1
R005943676,1
R005943677,1
R005943679,1
R005943680,0
R005943681,1
R005943683,1
R005943684,1
R005943685,1
R005943686,1
R005943687,1
R005943688,1
R005943689,1
R005943690,1
R005943691,1
R005943692,1
R005943693,1
R005943694,1
R005943695,1
R005943696,2
R005943697,1
R005943698,1
R005943699,1
R005943700,1
R005943702,1
R005943704,1
R005943705,1
R005943706,1
R005943707,1
R005943708,1
R005943709,1
R005943710,1
R005943711,1
R005943711,1
R005943711,1
R005943712,1
R005943714,1
R005943715,1
R005943716,1
R005943718,1
R005943719,1
R005943720,1
R005943721,1
R005943721,1
R005943722,1
R005943723,1
R005943724,1
R005943725,1
R005943726,1
R005943732,1
R005943733,1
R005943735,1
R005943736,1
R005943737,1
R005943737,1
R005943738,1
R005943739,1
R005943740,1
R005943743,1
R005943744,0
R005943745,1
R005943746,1
R005943747,1
R005943748,1
R005943750,1
R005943751,1
R005943752,1
R005943753,1
R005943754,1
R005943755,1
R005943756,1
R005943757,1
R005943758,1
R005943760,1
R005943761,1
R005943762,1
R005943763,1
R005943764,1
R005943765,1
R005943766,1
R005943767,1
R005943767,1
R005943768,1
R005943769,1
R005943770,1
R005943771,1
R005943772,1
R005943773,1
R005943776,1
R005943777,1
R005943778,1
R005943779,1
R005943780,1
R005943781,1
R005943782,1
R005943783,1
R005943784,1
R005943787,1
R005943788,1
R005943789,1
R005943790,1
R005943791,1
R005943793,1
R005943794,1
R005943795,1
R005943796,1
R005943797,1
R005943798,1
R005943798,1
R005943798,1
R005943801,1
R005943802,1
R005943803,1
R005943804,1
R005943805,1
R005943806,1
R005943807,1
R005943808,1
R005943809,1
R005943810,1
R005943811,1
R005943815,1
R005943816,1
R005943817,1
R005943818,1
R005943819,1
R005943819,1
R005943820,1
R005943821,1
R005943826,1
R005943827,1
R005943829,1
R005943830,1
R005943831,1
R005943832,1
R005943833,1
R005943834,1
R005943835,1
R005943836,1
R005943837,1
R005943838,1
R005943839,1
R005943840,1
R005943842,1
R005943843,1
R005943844,1
R005943845,1
R005943846,1
R005943847,1
R005943848,1
R005943849,1
R005943850,1
R005943851,1
R005943852,1
R005943853,1
R005943854,1
R005943855,1
R005943856,1
R005943858,1
R005943859,1
R005943860,1
R005943861,1
R005943862,1
R005943868,1
R005943869,1
R005943870,1
R005943871,1
R005943873,1
R005943874,1
R005943875,1
R005943876,1
R005943877,1
R005943878,1
R005943879,1
R005943880,1
R005943881,1
R005943882,2
R005943882,2
R005943882,2
R005943922,1
R005943923,1
R005943924,1
R005943925,1
R005943926,1
R005943927,1
R005943928,1
R005943929,1
R005943930,1
R005943931,1
R005943932,1
R005943935,1
R005943936,1
R005943937,1
R005943938,1
R005943939,1
R005943940,1
R005943941,1
R005943942,1
R005943943,1
R005943945,1
R005943946,1
R005943947,1
R005943948,1
R005943949,1
R005943951,1
R005943952,1
R005943953,1
R005943954,1
R005943955,1
R005943956,1
R005943957,1
R005943958,1
R005943959,1
R005943960,1
R005943961,1
R005943962,1
R005943963,1
R005943964,1
R005943967,1
R005943968,1
R005943969,1
R005943970,1
R005943971,1
R005943972,1
R005943973,1
R005943974,1
R005943975,1
R005943976,1
R005943977,1
R005943978,1
R005943979,1
R005943980,1
R005943981,1
R005943982,1
R005943983,1
R005943984,1
R005943985,1
R005943987,1
R005943988,1
R005943989,1
R005943990,1
R005943992,1
R005943993,1
R005943994,1
R005943995,1
R005943996,1
R005943996,1
R005943997,0
R005943998,1
R005943999,1
R005944000,1
R005944002,1
R005944003,1
R005944004,1
R005944005,1
R005944008,1
R005944009,1
R005944010,1
R005944011,1
R005944012,1
R005944013,1
R005944014,1
R005944015,1
R005944016,1
R005944017,1
R005944018,1
R005944019,1
R005944024,1
R005944025,1
R005944026,1
R005944027,1
R005944028,1
R005944029,1
R005944030,1
R005944030,1
R005944030,1
R005944031,1
R005944032,1
R005944044,1
R005944049,1
R005944054,1
R005944059,1
R005944061,1
R005944072,1
R005944073,1
R005944074,1
R005944075,1
R005944076,1
R005944077,1
R005944088,1
R005944091,1
R005944092,1
R005944093,1
R005944094,1
R005944095,1
R005944096,1
R005944097,0
R005944098,1
R005944100,1
R005944101,1
R005944102,1
R005944103,1
R005944104,1
R005944105,1
R005944106,1
R005944106,1
R005944107,1
R005944108,1
R005944109,1
R005944110,1
R005944111,1
R005944112,1
R005944113,1
R005944114,1
R005944117,1
R005944118,1
R005944119,1
R005944120,1
R005944120,1
R005944121,1
R005944123,1
R005944124,1
R005944125,1
R005944126,1
R005944127,1
R005944128,1
R005944128,1
R005944128,1
R005944129,1
R005944129,1
R005944130,1
R005944131,1
R005944132,1
R005944133,1
R005944134,1
R005944135,0
R005944136,1
R005944137,1
R005944138,1
R005944139,1
R005944142,1
R005944143,1
R005944144,2
R005944145,1
R005944146,1
R005944148,1
R005944149,1
R005944150,1
R005944151,1
R005944152,1
R005944153,1
R005944156,0
R005944157,1
R005944160,1
R005944161,1
R005944162,1
R005944163,1
R005944164,1
R005944169,1
R005944170,1
R005944171,1
R005944172,1
R005944173,1
R005944174,1
R005944175,1
R005944179,1
R005944180,1
R005944181,1
R005944184,0
R005944199,1
R005944199,1
R005944202,1
R005944204,1
R005944204,1
R005944204,1
R005944205,1
R005944207,1
R005944208,1
R005944211,1
R005944212,1
R005944213,1
R005944214,1
R005944215,1
R005944215,1
R005944215,1
R005944216,1
R005944217,1
R005944218,1
R005944219,1
R005944220,1
R005944221,1
R005944222,1
R005944223,1
R005944226,1
R005944227,1
R005944228,1
R005944229,1
R005944230,0
R005944231,1
R005944232,1
R005944233,1
R005944234,1
R005944235,1
R005944236,1
R005944237,1
R005944238,1
R005944242,1
R005944243,1
R005944244,1
R005944245,1
R005944248,1
R005944249,1
R005944251,1
R005944252,1
R005944255,1
R005944256,1
R005944256,1
R005944256,1
R005944257,1
R005944258,1
R005944259,1
R005944260,1
R005944262,1
R005944263,1
R005944264,1
R005944265,1
R005944266,1
R005944267,1
R005944268,1
R005944269,0
R005944271,1
R005944272,1
R005944275,1
R005944276,0
R005944277,1
R005944278,1
R005944279,1
R005944280,1
R005944281,1
R005944282,1
R005944283,1
R005944284,1
R005944285,1
R005944286,1
R005944287,1
R005944288,1
R005944289,1
R005944290,1
R005944291,1
R005944292,1
R005944293,1
R005944294,1
R005944295,1
R005944296,1
R005944297,1
R005944302,1
R005944303,1
R005944304,1
R005944306,1
R005944307,1
R005944308,1
R005944310,1
R005944311,1
R005944312,1
R005944313,1
R005944315,1
R005944318,1
R005944319,1
R005944320,1
R005944321,1
R005944322,1
R005944323,1
R005944324,1
R005944325,1
R005944326,1
R005944327,1
R005944328,1
R005944331,1
R005944332,1
R005944334,1
R005944335,1
R005944336,1
R005944338,1
R005944338,1
R005944339,1
R005944342,1
R005944343,1
R005944344,1
R005944345,1
R005944346,1
R005944347,1
R005944348,1
R005944349,1
R005944350,1
R005944351,1
R005944352,1
R005944353,1
R005944354,1
R005944355,1
R005944357,1
R005944358,1
R005944359,1
R005944360,1
R005944361,1
R005944362,1
R005944363,1
R005944364,1
R005944365,1
R005944366,1
R005944368,1
R005944369,1
R005944370,1
R005944371,1
R005944372,1
R005944373,1
R005944377,1
R005944378,1
R005944378,1
R005944379,1
R005944380,1
R005944381,1
R005944382,1
R005944383,1
R005944384,1
R005944385,1
R005944386,1
R005944389,1
R005944390,1
R005944391,1
R005944392,1
R005944393,1
R005944394,1
R005944395,1
R005944396,1
R005944397,1
R005944398,1
R005944399,1
R005944400,1
R005944401,0
R005944402,1
R005944402,1
R005944403,1
R005944404,1
R005944405,1
R005944406,1
R005944407,1
R005944408,1
R005944409,1
R005944410,1
R005944411,1
R005944412,1
R005944413,1
R005944415,1
R005944416,1
R005944417,1
R005944418,1
R005944419,1
R005944420,1
R005944421,1
R005944423,1
R005944424,1
R005944425,1
R005944426,1
R005944430,2
R005944430,2
R005944431,1
R005944432,0
R005944433,1
R005944434,1
R005944435,1
R005944435,1
R005944438,1
R005944439,1
R005944440,1
R005944441,1
R005944442,1
R005944443,1
R005944444,1
R005944446,1
R005944447,1
R005944448,1
R005944449,1
R005944452,1
R005944453,1
R005944454,1
R005944455,1
R005944456,1
R005944457,1
R005944458,1
R005944459,1
R005944460,1
R005944461,1
R005944462,1
R005944467,1
R005944468,1
R005944469,1
R005944470,1
R005944471,1
R005944472,1
R005944474,1
R005944474,1
R005944474,1
R005944475,1
R005944476,1
R005944477,1
R005944478,2
R005944478,2
R005944478,2
R005944479,1
R005944480,1
R005944481,1
R005944482,1
R005944483,1
R005944485,1
R005944486,1
R005944487,1
R005944488,1
R005944489,1
R005944490,1
R005944491,1
R005944492,1
R005944493,1
R005944494,1
R005944495,1
R005944496,1
R005944497,1
R005944498,1
R005944501,1
R005944502,1
R005944503,1
R005944504,1
R005944505,1
R005944505,1
R005944506,1
R005944507,1
R005944508,1
R005944509,1
R005944510,1
R005944511,1
R005944512,1
R005944517,1
R005944518,1
R005944518,1
R005944526,1
R005944527,1
R005944528,1
R005944529,1
R005944530,1
R005944531,1
R005944532,1
R005944533,1
R005944534,1
R005944535,1
R005944536,1
R005944537,1
R005944538,1
R005944539,1
R005944539,1
R005944539,1
R005944540,1
R005944541,1
R005944542,1
R005944543,1
R005944544,1
R005944545,1
R005944546,1
R005944547,1
R005944548,1
R005944549,0
R005944550,1
R005944551,1
R005944552,1
R005944553,1
R005944554,0
R005944555,1
R005944556,1
R005944557,1
R005944558,1
R005944559,1
R005944560,1
R005944562,1
R005944563,1
R005944564,1
R005944564,1
R005944564,1
R005944565,1
R005944566,1
R005944567,1
R005944568,1
R005944569,1
R005944570,1
R005944571,1
R005944572,1
R005944573,1
R005944575,1
R005944576,1
R005944578,1
R005944579,1
R005944580,1
R005944585,1
R005944589,1
R005944590,1
R005944591,1
R005944592,1
R005944593,1
R005944594,1
R005944597,1
R005944598,1
R005944599,1
R005944600,1
R005944601,1
R005944602,1
R005944603,1
R005944604,1
R005944605,1
R005944606,1
R005944607,1
R005944608,1
R005944609,1
R005944615,1
R005944619,1
R005944620,1
R005944622,1
R005944626,1
R005944627,1
R005944628,1
R005944629,1
R005944631,1
R005944632,1
R005944633,1
R005944634,1
R005944635,1
R005944636,1
R005944637,1
R005944638,1
R005944639,1
R005944640,1
R005944640,1
R005944641,1
R005944653,1
R005944655,0
R005944656,1
R005944657,1
R005944657,1
R005944657,1
R005944658,1
R005944659,1
R005944662,1
R005944663,1
R005944663,1
R005944664,1
R005944665,1
R005944667,1
R005944668,1
R005944669,1
R005944670,1
R005944671,0
R005944672,1
R005944674,1
R005944675,1
R005944678,1
R005944679,1
R005944680,1
R005944681,1
R005944682,1
R005944683,1
R005944684,1
R005944685,1
R005944687,1
R005944688,1
R005944689,1
R005944691,1
R005944692,1
R005944693,1
R005944695,1
R005944696,1
R005944697,1
R005944698,1
R005944699,1
R005944700,1
R005944701,1
R005944703,1
R005944704,1
R005944704,1
R005944704,1
R005944706,1
R005944707,1
R005944708,1
R005944711,1
R005944713,1
R005944714,1
R005944715,1
R005944716,1
R005944717,1
R005944718,1
R005944719,1
R005944721,1
R005944722,1
R005944723,1
R005944724,1
R005944725,1
R005944726,1
R005944727,1
R005944728,1
R005944730,1
R005944732,1
R005944733,1
R005944734,1
R005944735,1
R005944737,1
R005944738,1
R005944739,1
R005944740,1
R005944741,1
