cif_id,cluster_id
R005892643,1
R005892644,1
R005892644,1
R005892645,1
R005892646,1
R005892647,1
R005892648,1
R005892649,1
R005892650,1
R005892651,1
R005892652,1
R005892654,1
R005892655,1
R005892656,1
R005892656,1
R005892657,1
R005892658,1
R005892660,1
R005892661,1
R005892662,1
R005892663,1
R005892664,1
R005892665,1
R005892666,1
R005892668,1
R005892669,1
R005892670,1
R005892671,1
R005892672,1
R005892676,1
R005892676,1
R005892677,1
R005892680,1
R005892682,1
R005892684,1
R005892685,1
R005892686,1
R005892688,1
R005892689,1
R005892690,1
R005892690,1
R005892691,1
R005892692,1
R005892693,1
R005892694,1
R005892695,1
R005892696,1
R005892697,0
R005892698,1
R005892698,1
R005892698,1
R005892699,1
R005892700,1
R005892701,1
R005892703,0
R005892704,1
R005892705,1
R005892706,1
R005892707,1
R005892708,1
R005892708,1
R005892708,1
R005892709,1
R005892710,1
R005892711,1
R005892712,1
R005892713,1
R005892714,1
R005892717,1
R005892718,1
R005892719,1
R005892720,1
R005892721,1
R005892722,1
R005892723,1
R005892724,1
R005892725,1
R005892725,1
R005892725,1
R005892726,1
R005892728,1
R005892729,1
R005892729,1
R005892730,1
R005892731,0
R005892732,1
R005892733,1
R005892734,1
R005892735,1
R005892736,1
R005892737,1
R005892738,1
R005892739,1
R005892740,1
R005892741,1
R005892742,1
R005892743,1
R005892744,1
R005892745,1
R005892746,1
R005892747,1
R005892748,1
R005892749,1
R005892750,1
R005892751,1
R005892752,1
R005892753,1
R005892754,1
R005892755,1
R005892756,1
R005892757,1
R005892758,1
R005892759,1
R005892760,1
R005892761,1
R005892762,1
R005892763,1
R005892765,1
R005892766,1
R005892767,1
R005892768,1
R005892769,0
R005892770,1
R005892770,1
R005892771,1
R005892772,1
R005892773,1
R005892775,1
R005892776,1
R005892777,1
R005892777,1
R005892781,1
R005892782,1
R005892783,1
R005892787,1
R005892787,1
R005892788,1
R005892789,1
R005892790,1
R005892791,1
R005892792,1
R005892793,1
R005892794,1
R005892796,1
R005892797,1
R005892798,1
R005892799,1
R005892800,1
R005892801,1
R005892802,1
R005892804,1
R005892805,1
R005892806,1
R005892807,1
R005892807,1
R005892808,1
R005892809,1
R005892811,1
R005892812,1
R005892813,1
R005892814,1
R005892816,1
R005892817,1
R005892818,1
R005892819,1
R005892820,1
R005892821,1
R005892822,1
R005892823,1
R005892824,1
R005892825,1
R005892826,1
R005892827,1
R005892828,1
R005892829,1
R005892830,1
R005892831,1
R005892832,1
R005892833,1
R005892834,1
R005892835,1
R005892836,1
R005892837,1
R005892838,1
R005892839,1
R005892841,1
R005892842,1
R005892844,1
R005892845,1
R005892846,1
R005892847,1
R005892848,1
R005892849,1
R005892850,1
R005892850,1
R005892851,1
R005892852,1
R005892854,1
R005892855,0
R005892856,1
R005892857,1
R005892858,0
R005892862,1
R005892863,1
R005892864,1
R005892865,1
R005892868,1
R005892870,1
R005892871,1
R005892872,1
R005892873,1
R005892874,1
R005892875,1
R005892876,1
R005892877,1
R005892878,1
R005892879,1
R005892882,1
R005892885,1
R005892886,1
R005892887,1
R005892888,1
R005892889,1
R005892890,1
R005892891,1
R005892892,1
R005892893,1
R005892894,1
R005892895,1
R005892895,1
R005892896,1
R005892897,1
R005892898,1
R005892899,1
R005892900,1
R005892901,1
R005892902,1
R005892903,0
R005892904,1
R005892905,1
R005892906,1
R005892907,1
R005892908,1
R005892909,1
R005892910,1
R005892911,1
R005892912,1
R005892913,1
R005892914,1
R005892915,1
R005892916,2
R005892917,1
R005892918,1
R005892920,1
R005892921,1
R005892922,1
R005892923,1
R005892924,1
R005892925,1
R005892926,1
R005892927,1
R005892928,1
R005892929,1
R005892930,1
R005892931,2
R005892931,2
R005892932,1
R005892933,1
R005892934,1
R005892935,1
R005892936,1
R005892938,1
R005892939,1
R005892939,1
R005892939,1
R005892940,1
R005892941,1
R005892942,1
R005892944,1
R005892945,1
R005892946,1
R005892947,1
R005892948,1
R005892949,1
R005892950,1
R005892952,1
R005892953,1
R005892954,1
R005892957,0
R005892958,1
R005892960,1
R005892960,1
R005892961,1
R005892962,1
R005892963,1
R005892963,1
R005892964,1
R005892965,1
R005892966,1
R005892967,1
R005892968,1
R005892969,1
R005892970,1
R005892971,1
R005892972,1
R005892973,1
R005892973,1
R005892973,1
R005892974,1
R005892975,1
R005892977,1
R005892977,1
R005892977,1
R005892978,2
R005892979,1
R005892980,1
R005892981,1
R005892981,1
R005892981,1
R005892982,1
R005892983,1
R005892986,1
R005892987,1
R005892988,0
R005892989,1
R005892990,1
R005892991,1
R005892991,1
R005892992,1
R005892992,1
R005892993,1
R005892994,1
R005892995,1
R005892996,1
R005892997,1
R005892998,1
R005892999,1
R005893000,1
R005893001,1
R005893001,1
R005893002,1
R005893003,0
R005893004,1
R005893005,1
R005893006,1
R005893007,1
R005893008,1
R005893009,1
R005893010,1
R005893011,1
R005893012,1
R005893013,1
R005893014,1
R005893015,0
R005893016,1
R005893017,1
R005893017,1
R005893020,1
R005893021,1
R005893022,1
R005893023,1
R005893025,1
R005893026,1
R005893026,1
R005893027,1
R005893028,1
R005893029,1
R005893030,1
R005893031,1
R005893032,1
R005893034,0
R005893035,1
R005893036,1
R005893037,1
R005893038,1
R005893039,1
R005893039,1
R005893040,1
R005893042,1
R005893043,1
R005893044,1
R005893045,1
R005893045,1
R005893045,1
R005893045,1
R005893046,1
R005893047,1
R005893048,1
R005893049,1
R005893050,1
R005893051,1
R005893052,1
R005893053,1
R005893054,1
R005893055,1
R005893056,1
R005893057,1
R005893058,1
R005893059,1
R005893059,1
R005893060,1
R005893061,1
R005893062,1
R005893063,1
R005893064,1
R005893065,1
R005893066,1
R005893067,1
R005893068,1
R005893069,1
R005893070,0
R005893071,1
R005893073,1
R005893075,1
R005893076,1
R005893077,1
R005893078,1
R005893079,1
R005893080,1
R005893081,1
R005893082,1
R005893083,1
R005893085,1
R005893086,1
R005893087,1
R005893088,1
R005893089,1
R005893090,1
R005893091,1
R005893092,1
R005893096,1
R005893097,1
R005893099,2
R005893100,1
R005893101,1
R005893102,1
R005893103,1
R005893104,1
R005893105,1
R005893106,1
R005893108,1
R005893108,1
R005893109,1
R005893110,1
R005893111,1
R005893113,1
R005893114,1
R005893115,1
R005893116,1
R005893117,0
R005893118,1
R005893119,1
R005893120,1
R005893121,1
R005893123,1
R005893124,1
R005893125,1
R005893126,1
R005893127,1
R005893128,1
R005893129,1
R005893129,1
R005893134,1
R005893135,1
R005893136,1
R005893137,1
R005893138,1
R005893140,1
R005893140,1
R005893140,1
R005893142,1
R005893143,1
R005893145,1
R005893147,1
R005893148,1
R005893149,1
R005893150,1
R005893151,1
R005893152,1
R005893153,1
R005893154,1
R005893155,1
R005893156,1
R005893168,1
R005893171,1
R005893172,1
R005893172,1
R005893173,1
R005893176,1
R005893177,1
R005893178,1
R005893180,1
R005893181,1
R005893182,1
R005893183,1
R005893184,1
R005893185,1
R005893186,1
R005893187,1
R005893188,1
R005893189,1
R005893190,1
R005893191,1
R005893192,1
R005893193,1
R005893194,1
R005893195,1
R005893196,1
R005893197,1
R005893198,1
R005893199,1
R005893200,1
R005893201,1
R005893202,1
R005893203,1
R005893204,1
R005893205,1
R005893206,1
R005893207,1
R005893208,1
R005893209,1
R005893210,1
R005893211,1
R005893212,1
R005893214,1
R005893215,1
R005893216,1
R005893217,1
R005893218,1
R005893219,1
R005893220,1
R005893221,1
R005893222,1
R005893224,1
R005893227,1
R005893228,1
R005893229,1
R005893230,1
R005893233,1
R005893234,1
R005893235,1
R005893236,1
R005893238,1
R005893239,1
R005893240,1
R005893241,1
R005893242,1
R005893243,1
R005893244,1
R005893245,1
R005893246,1
R005893247,1
R005893248,1
R005893249,1
R005893250,1
R005893251,1
R005893252,1
R005893253,1
R005893254,1
R005893255,1
R005893256,1
R005893256,1
R005893256,1
R005893257,1
R005893258,1
R005893259,1
R005893260,1
R005893261,1
R005893262,1
R005893263,1
R005893264,1
R005893265,1
R005893266,1
R005893267,1
R005893268,1
R005893269,1
R005893270,1
R005893271,1
R005893272,1
R005893273,1
R005893276,1
R005893277,1
R005893278,1
R005893279,1
R005893280,1
R005893281,1
R005893282,1
R005893284,1
R005893285,1
R005893287,1
R005893288,1
R005893289,1
R005893292,1
R005893293,1
R005893294,1
R005893295,1
R005893296,1
R005893297,1
R005893298,1
R005893299,1
R005893300,1
R005893301,0
R005893302,1
R005893303,1
R005893304,1
R005893305,1
R005893308,1
R005893309,1
R005893311,1
R005893312,1
R005893313,1
R005893314,1
R005893315,1
R005893316,1
R005893317,1
R005893318,1
R005893319,1
R005893320,1
R005893321,1
R005893322,1
R005893323,1
R005893324,1
R005893325,1
R005893326,1
R005893327,1
R005893328,1
R005893329,1
R005893330,1
R005893331,1
R005893332,1
R005893333,1
R005893333,1
R005893334,1
R005893335,1
R005893336,1
R005893337,1
R005893338,1
R005893339,1
R005893340,1
R005893341,1
R005893342,1
R005893343,1
R005893344,1
R005893345,1
R005893346,1
R005893347,1
R005893348,1
R005893349,1
R005893349,1
R005893350,1
R005893351,1
R005893352,1
R005893353,1
R005893354,1
R005893355,1
R005893356,1
R005893357,1
R005893358,1
R005893359,1
R005893360,1
R005893361,1
R005893362,1
R005893363,1
R005893365,1
R005893366,1
R005893367,1
R005893368,1
R005893369,1
R005893372,1
R005893373,1
R005893374,1
R005893375,1
R005893376,2
R005893377,1
R005893378,1
R005893379,1
R005893380,1
R005893381,1
R005893382,1
R005893388,1
R005893388,1
R005893389,1
R005893393,1
R005893393,1
R005893394,1
R005893395,1
R005893399,1
R005893400,1
R005893401,1
R005893402,1
R005893403,1
R005893406,1
R005893407,0
R005893408,1
R005893409,1
R005893410,1
R005893411,1
R005893412,1
R005893413,1
R005893414,1
R005893415,1
R005893418,0
R005893419,1
R005893419,1
R005893420,1
R005893421,1
R005893422,1
R005893423,1
R005893424,2
R005893424,2
R005893425,1
R005893426,1
R005893427,1
R005893428,1
R005893429,1
R005893430,1
R005893431,0
R005893433,1
R005893434,1
R005893435,1
R005893436,1
R005893437,1
R005893440,1
R005893441,1
R005893442,1
R005893443,1
R005893444,1
R005893445,1
R005893446,1
R005893447,1
R005893448,1
R005893449,1
R005893450,1
R005893451,1
R005893453,1
R005893454,1
R005893455,1
R005893456,1
R005893456,1
R005893456,1
R005893457,1
R005893457,1
R005893458,1
R005893459,1
R005893460,0
R005893461,1
R005893462,1
R005893463,1
R005893466,1
R005893469,1
R005893470,1
R005893471,1
R005893472,1
R005893474,1
R005893475,1
R005893476,1
R005893477,1
R005893479,1
R005893480,1
R005893481,1
R005893482,1
R005893483,1
R005893484,1
R005893485,1
R005893486,1
R005893487,1
R005893488,1
R005893489,1
R005893490,1
R005893491,1
R005893492,1
R005893493,1
R005893494,1
R005893495,1
R005893496,1
R005893497,1
R005893498,1
R005893499,1
R005893502,1
R005893503,1
R005893504,1
R005893505,1
R005893506,1
R005893507,1
R005893508,1
R005893509,1
R005893510,1
R005893511,1
R005893512,1
R005893513,1
R005893514,1
R005893515,1
R005893516,1
R005893517,1
R005893518,1
R005893519,1
R005893520,1
R005893521,1
R005893522,1
R005893523,1
R005893524,1
R005893525,1
R005893526,1
R005893527,1
R005893528,1
R005893528,1
R005893528,1
R005893529,1
R005893531,1
R005893532,1
R005893533,1
R005893535,1
R005893536,1
R005893537,1
R005893538,1
R005893539,1
R005893542,1
R005893543,1
R005893544,1
R005893544,1
R005893547,1
R005893548,1
R005893553,1
R005893554,1
R005893555,1
R005893555,1
R005893558,1
R005893561,1
R005893562,1
R005893564,1
R005893565,1
R005893566,1
R005893567,1
R005893571,1
R005893573,1
R005893574,1
R005893575,1
R005893576,1
R005893577,1
R005893578,1
R005893579,1
R005893580,1
R005893581,1
R005893582,1
R005893583,1
R005893584,1
R005893587,1
R005893588,1
R005893590,1
R005893591,1
R005893592,1
R005893593,1
R005893594,1
R005893595,1
R005893595,1
R005893596,1
R005893597,1
R005893598,1
R005893599,1
R005893600,1
R005893601,1
R005893602,1
R005893602,1
R005893602,1
R005893603,1
R005893604,1
R005893605,1
R005893608,1
R005893609,1
R005893611,1
R005893612,1
R005893613,1
R005893614,1
R005893615,1
R005893616,1
R005893617,1
R005893618,1
R005893619,1
R005893620,1
R005893621,1
R005893622,1
R005893623,1
R005893624,1
R005893625,1
R005893626,1
R005893627,1
R005893628,1
R005893629,1
R005893630,1
R005893631,1
R005893632,1
R005893635,1
R005893636,1
R005893637,1
R005893638,1
R005893640,1
R005893641,1
R005893643,1
R005893646,1
R005893647,1
R005893650,1
R005893650,1
R005893651,1
R005893652,1
R005893653,1
R005893654,1
R005893655,1
R005893656,1
R005893657,1
R005893658,1
R005893659,1
R005893660,2
R005893661,2
R005893662,1
R005893663,1
R005893664,1
R005893665,1
R005893666,1
R005893667,1
R005893668,1
R005893669,1
R005893670,1
R005893673,1
R005893674,1
R005893675,1
R005893676,1
R005893677,1
R005893678,1
R005893679,1
R005893680,0
R005893681,1
R005893682,1
R005893683,1
R005893684,1
R005893685,1
R005893686,1
R005893687,1
R005893688,1
R005893689,1
R005893690,1
R005893691,1
R005893692,1
R005893693,1
R005893696,1
R005893697,1
R005893698,1
R005893701,1
R005893702,1
R005893702,1
R005893703,1
R005893704,1
R005893705,1
R005893706,1
R005893707,1
R005893708,1
R005893709,1
R005893710,1
R005893713,1
R005893714,1
R005893715,1
R005893716,1
R005893717,1
R005893718,1
R005893719,1
R005893720,1
R005893724,1
R005893725,1
R005893725,1
R005893726,1
R005893727,1
R005893729,1
R005893730,1
R005893731,1
R005893732,1
R005893733,1
R005893734,1
R005893735,1
R005893736,1
R005893737,2
R005893738,1
R005893739,1
R005893740,1
R005893741,1
R005893743,1
R005893744,1
R005893745,1
R005893746,1
R005893747,1
R005893750,0
R005893751,1
R005893752,1
R005893753,1
R005893754,1
R005893755,1
R005893756,1
R005893763,1
R005893767,1
R005893793,1
R005893794,1
R005893795,1
R005893796,1
R005893797,1
R005893798,1
R005893799,1
R005893800,1
R005893801,1
R005893802,1
R005893803,1
R005893804,1
R005893805,0
R005893805,0
R005893806,1
R005893807,1
R005893808,1
R005893809,1
R005893810,1
R005893811,1
R005893812,0
R005893813,1
R005893814,1
R005893815,1
R005893816,1
R005893817,1
R005893818,1
R005893819,1
R005893820,1
R005893821,1
R005893822,1
R005893823,1
R005893824,1
R005893825,1
R005893826,1
R005893827,1
R005893828,1
R005893829,1
R005893832,1
R005893834,1
R005893835,1
R005893836,1
R005893837,1
R005893838,1
R005893839,1
R005893840,1
R005893841,1
R005893842,1
R005893843,1
R005893844,1
R005893845,1
R005893846,1
R005893847,1
R005893848,1
R005893849,1
R005893850,1
R005893851,1
R005893852,1
R005893853,1
R005893854,1
R005893855,1
R005893857,1
R005893858,1
R005893859,1
R005893860,1
R005893861,1
R005893862,1
R005893863,1
R005893864,1
R005893865,1
R005893866,1
R005893867,1
R005893868,1
R005893869,1
R005893870,1
R005893871,1
R005893872,1
R005893873,1
R005893876,1
R005893877,1
R005893878,1
R005893878,1
R005893879,1
R005893880,1
R005893881,1
R005893882,1
R005893883,1
R005893884,1
R005893885,1
R005893886,1
R005893887,1
R005893888,1
R005893889,1
R005893890,2
R005893891,1
R005893892,1
R005893893,1
R005893894,1
R005893898,1
R005893899,1
R005893900,1
R005893901,0
R005893905,1
R005893906,1
R005893907,1
R005893908,1
R005893908,1
R005893909,1
R005893910,1
R005893910,1
R005893911,1
R005893912,1
R005893913,1
R005893914,1
R005893914,1
R005893915,1
R005893916,1
R005893917,1
R005893918,1
R005893919,1
R005893921,1
R005893922,1
R005893923,1
R005893924,1
R005893925,1
R005893926,1
R005893929,1
R005893930,1
R005893931,1
R005893932,1
R005893933,1
R005893934,1
R005893937,1
R005893938,1
R005893939,1
R005893940,1
R005893941,1
R005893943,1
R005893944,1
R005893945,1
R005893946,1
R005893947,1
R005893947,1
R005893948,1
R005893949,1
R005893950,1
R005893951,1
R005893952,1
R005893953,1
R005893954,1
R005893956,1
R005893957,1
R005893958,1
R005893960,1
R005893961,1
R005893962,1
R005893963,1
R005893964,1
R005893965,1
R005893966,1
R005893967,1
R005893968,1
R005893969,1
R005893970,1
R005893971,1
R005893972,1
R005893973,1
R005893974,1
R005893975,1
R005893976,1
R005893977,1
R005893978,1
R005893979,1
R005893981,1
R005893982,1
R005893982,1
R005893982,1
R005893983,1
R005893985,1
R005893986,1
R005893987,1
R005893988,1
R005893989,1
R005893990,1
R005893991,1
R005893992,1
R005893993,1
R005893994,1
R005893995,1
R005893996,1
R005893997,1
R005893999,1
R005894000,1
R005894001,1
R005894005,1
R005894006,1
R005894007,1
R005894009,1
R005894010,1
R005894011,1
R005894011,1
R005894011,1
R005894012,1
R005894013,1
R005894013,1
R005894014,0
R005894015,1
R005894017,1
R005894019,1
R005894020,1
R005894025,1
R005894028,1
R005894029,1
R005894030,1
R005894031,1
R005894032,1
R005894033,1
R005894034,1
R005894035,1
R005894036,1
R005894036,1
R005894037,1
R005894039,1
R005894039,1
R005894040,1
R005894041,1
R005894043,1
R005894044,1
R005894045,1
R005894047,1
R005894047,1
R005894047,1
R005894048,1
R005894049,1
R005894050,1
R005894051,1
R005894052,1
R005894053,1
R005894054,1
R005894055,1
R005894056,1
R005894057,0
R005894058,1
R005894059,1
R005894060,1
R005894061,1
R005894062,1
R005894063,1
R005894064,1
R005894065,1
R005894068,1
R005894069,1
R005894070,1
R005894071,1
R005894072,1
R005894074,1
R005894075,1
R005894076,1
R005894077,1
R005894078,1
R005894079,1
R005894080,1
R005894081,1
R005894082,1
R005894083,1
R005894084,1
R005894085,1
R005894086,1
R005894087,1
R005894088,1
R005894089,1
R005894089,1
R005894090,1
R005894091,1
R005894092,1
R005894093,1
R005894094,0
R005894095,1
R005894096,1
R005894096,1
R005894097,1
R005894098,1
R005894100,1
R005894101,1
R005894102,1
R005894103,1
R005894104,1
R005894106,1
R005894107,1
R005894108,1
R005894113,1
R005894114,1
R005894115,1
R005894116,0
R005894117,1
R005894118,1
R005894120,1
R005894122,1
R005894123,1
R005894124,1
R005894125,1
R005894126,1
R005894127,1
R005894128,1
R005894129,1
R005894130,1
R005894131,1
R005894132,1
R005894133,1
R005894134,1
R005894135,1
R005894138,1
R005894141,1
R005894142,1
R005894143,1
R005894144,1
R005894145,1
R005894146,1
R005894147,1
R005894148,1
R005894149,1
R005894150,1
R005894153,1
R005894154,1
R005894155,1
R005894158,1
R005894159,1
R005894160,1
R005894161,1
R005894163,1
R005894164,1
R005894165,1
R005894168,1
R005894169,1
R005894170,1
R005894170,1
R005894170,1
R005894171,1
R005894172,1
R005894173,1
R005894174,1
R005894175,1
R005894176,2
R005894177,1
R005894178,1
R005894179,1
R005894180,1
R005894181,1
R005894183,1
R005894184,1
R005894185,1
R005894186,1
R005894187,1
R005894188,1
R005894189,1
R005894190,1
R005894192,1
R005894193,1
R005894195,1
R005894196,1
R005894197,1
R005894198,1
R005894199,1
R005894200,1
R005894201,1
R005894202,1
R005894203,1
R005894205,1
R005894206,1
R005894207,1
R005894208,1
R005894209,1
R005894210,1
R005894211,1
R005894212,1
R005894213,1
R005894216,1
R005894217,1
R005894218,1
R005894219,2
R005894220,1
R005894221,1
R005894222,1
R005894223,1
R005894224,1
R005894225,1
R005894226,1
R005894227,1
R005894228,1
R005894232,1
R005894232,1
R005894232,1
R005894233,1
R005894234,1
R005894235,1
R005894236,1
R005894237,1
R005894238,1
R005894239,1
R005894240,1
R005894241,1
R005894242,1
R005894243,1
R005894243,1
R005894243,1
R005894246,1
R005894249,1
R005894250,1
R005894251,1
R005894252,1
R005894253,1
R005894254,1
R005894255,1
R005894256,1
R005894257,1
R005894258,1
R005894259,0
R005894260,1
R005894261,1
R005894262,1
R005894262,1
R005894263,1
R005894264,1
R005894265,1
R005894266,1
R005894267,1
R005894268,1
R005894269,1
R005894270,1
R005894273,1
R005894274,1
R005894276,1
R005894277,1
R005894278,1
R005894279,1
R005894280,1
R005894281,1
R005894282,1
R005894283,1
R005894284,1
R005894284,1
R005894285,1
R005894286,1
R005894287,1
R005894289,1
R005894290,1
R005894291,1
R005894292,1
R005894293,1
R005894294,1
R005894295,1
R005894296,1
R005894297,1
R005894298,1
R005894299,1
R005894300,1
R005894301,1
R005894302,1
R005894303,1
R005894305,1
R005894306,1
R005894311,1
R005894312,1
R005894313,1
R005894314,1
R005894315,1
R005894316,1
R005894317,1
R005894318,1
R005894319,1
R005894320,1
R005894321,1
R005894322,1
R005894323,1
R005894324,1
R005894325,1
R005894325,1
R005894326,1
R005894327,1
R005894328,1
R005894329,1
R005894330,1
R005894331,1
R005894333,1
R005894334,1
R005894335,1
R005894336,1
R005894337,1
R005894337,1
R005894337,1
R005894338,1
R005894339,1
R005894344,1
R005894345,1
R005894346,1
R005894349,1
R005894350,1
R005894351,1
R005894353,1
R005894354,1
R005894355,1
R005894356,1
R005894358,1
R005894359,1
R005894360,1
R005894361,1
R005894362,1
R005894363,1
R005894364,1
R005894365,1
R005894366,1
R005894366,1
R005894366,1
R005894367,1
R005894367,1
R005894367,1
R005894367,1
R005894368,1
R005894369,1
R005894370,1
R005894372,1
R005894373,1
R005894374,1
R005894374,1
R005894375,1
R005894376,1
R005894377,1
R005894379,1
R005894380,1
R005894381,1
R005894382,1
R005894383,1
R005894384,2
R005894385,0
R005894386,1
R005894387,1
R005894388,1
R005894388,1
R005894391,1
R005894392,1
R005894393,2
R005894393,2
R005894394,1
R005894397,1
R005894398,0
R005894401,1
R005894426,1
R005894430,2
R005894444,1
R005894446,1
R005894447,1
R005894448,1
R005894449,1
R005894450,1
R005894451,1
R005894452,1
R005894453,1
R005894454,1
R005894455,1
R005894456,1
R005894457,1
R005894459,1
R005894460,1
R005894462,1
R005894463,1
R005894464,1
R005894465,1
R005894466,1
R005894467,1
R005894468,1
R005894469,1
R005894470,1
R005894471,1
R005894472,1
R005894473,1
R005894474,1
R005894474,1
R005894475,1
R005894477,1
R005894478,1
R005894479,1
R005894480,1
R005894483,1
R005894484,1
R005894485,1
R005894486,1
R005894487,1
R005894488,1
R005894489,1
R005894490,1
R005894491,1
R005894492,1
R005894493,1
R005894494,1
R005894495,1
R005894496,1
R005894497,1
R005894498,1
R005894499,1
R005894500,1
R005894501,1
R005894503,1
R005894504,1
R005894505,1
R005894506,1
R005894507,1
R005894512,1
R005894513,1
R005894514,1
R005894515,1
R005894516,1
R005894517,1
R005894518,1
R005894519,1
R005894520,1
R005894521,1
R005894522,1
R005894523,1
R005894524,1
R005894530,1
R005894531,1
R005894532,1
R005894533,1
R005894533,1
R005894534,1
R005894535,1
R005894536,1
R005894537,1
R005894538,1
R005894539,1
R005894540,1
R005894541,1
R005894542,1
R005894543,1
R005894546,1
R005894547,0
R005894548,1
R005894549,1
R005894550,1
R005894551,1
R005894552,1
R005894553,1
R005894554,1
R005894555,1
R005894556,1
R005894558,1
R005894561,1
R005894562,1
R005894563,1
R005894564,1
R005894565,1
R005894566,1
R005894569,0
R005894571,1
R005894572,1
R005894573,1
R005894573,1
R005894576,1
R005894577,1
R005894578,1
R005894579,1
R005894580,1
R005894581,1
R005894582,1
R005894582,1
R005894582,1
R005894583,1
R005894584,1
R005894585,1
R005894586,1
R005894587,1
R005894592,1
R005894593,1
R005894594,1
R005894595,1
R005894595,1
R005894596,1
R005894597,1
R005894598,1
R005894599,1
R005894600,1
R005894603,1
R005894604,1
R005894605,1
R005894606,1
R005894607,1
R005894608,1
R005894609,1
R005894610,1
R005894611,1
R005894612,1
R005894613,1
R005894615,0
R005894616,1
R005894617,1
R005894618,1
R005894619,1
R005894620,1
R005894621,1
R005894622,1
R005894623,1
R005894624,1
R005894624,1
R005894624,1
R005894625,1
R005894626,1
R005894627,1
R005894628,1
R005894629,1
R005894630,1
R005894636,0
R005894636,0
R005894636,0
R005894637,1
R005894638,1
R005894639,1
R005894640,2
R005894641,1
R005894642,1
R005894643,1
R005894644,1
R005894645,1
R005894646,1
R005894647,1
R005894648,1
R005894649,1
R005894650,1
R005894651,1
R005894653,1
R005894654,0
R005894655,1
R005894656,1
R005894657,1
R005894658,1
R005894659,1
R005894660,1
R005894661,0
R005894662,1
R005894663,1
R005894664,1
R005894665,1
R005894666,1
R005894667,1
R005894668,1
R005894669,1
R005894670,1
R005894671,1
R005894672,1
R005894675,1
R005894676,1
R005894677,1
R005894678,1
R005894679,1
R005894680,1
R005894680,1
R005894681,1
R005894682,1
R005894683,1
