cif_id,cluster_id
R005835417,1
R005835418,1
R005835419,1
R005835420,1
R005835421,1
R005835422,1
R005835423,0
R005835424,1
R005835425,1
R005835425,1
R005835425,1
R005835427,1
R005835428,1
R005835429,1
R005835430,1
R005835431,1
R005835432,1
R005835433,1
R005835434,1
R005835435,1
R005835436,1
R005835437,1
R005835440,1
R005835444,1
R005835445,1
R005835446,1
R005835447,1
R005835450,1
R005835451,1
R005835452,1
R005835453,0
R005835453,0
R005835454,1
R005835455,1
R005835456,1
R005835456,1
R005835457,1
R005835458,1
R005835459,1
R005835460,1
R005835461,1
R005835462,1
R005835463,1
R005835464,1
R005835465,1
R005835466,1
R005835466,1
R005835467,1
R005835468,1
R005835469,1
R005835470,1
R005835471,1
R005835472,1
R005835473,1
R005835474,1
R005835475,1
R005835476,1
R005835476,1
R005835476,1
R005835477,1
R005835478,1
R005835479,1
R005835482,1
R005835484,1
R005835485,1
R005835486,1
R005835487,1
R005835488,1
R005835488,1
R005835489,1
R005835490,1
R005835491,1
R005835492,1
R005835493,1
R005835495,1
R005835496,1
R005835500,1
R005835501,1
R005835502,1
R005835503,1
R005835504,1
R005835505,1
R005835510,1
R005835511,0
R005835512,1
R005835517,1
R005835519,1
R005835520,1
R005835521,1
R005835522,1
R005835523,1
R005835524,1
R005835525,1
R005835526,1
R005835527,1
R005835527,1
R005835528,1
R005835529,1
R005835530,1
R005835531,1
R005835534,1
R005835535,1
R005835537,1
R005835538,1
R005835539,1
R005835540,1
R005835542,1
R005835543,1
R005835544,1
R005835545,1
R005835546,1
R005835546,1
R005835547,1
R005835548,1
R005835551,1
R005835552,1
R005835553,1
R005835554,1
R005835555,1
R005835556,0
R005835557,1
R005835558,1
R005835559,1
R005835560,1
R005835561,1
R005835562,1
R005835563,1
R005835564,1
R005835565,1
R005835567,1
R005835568,1
R005835569,1
R005835570,1
R005835571,1
R005835574,1
R005835575,1
R005835576,1
R005835577,1
R005835578,1
R005835581,1
R005835582,1
R005835583,1
R005835584,1
R005835585,1
R005835585,1
R005835586,1
R005835587,1
R005835588,1
R005835589,1
R005835590,1
R005835591,1
R005835592,1
R005835593,1
R005835594,1
R005835595,1
R005835596,1
R005835597,1
R005835598,1
R005835599,1
R005835600,1
R005835601,1
R005835603,1
R005835603,1
R005835603,1
R005835604,1
R005835605,1
R005835606,1
R005835608,1
R005835609,1
R005835610,1
R005835613,1
R005835614,1
R005835619,1
R005835624,1
R005835624,1
R005835625,1
R005835626,1
R005835628,1
R005835633,1
R005835633,1
R005835634,1
R005835635,1
R005835636,1
R005835638,1
R005835639,1
R005835640,1
R005835641,1
R005835642,1
R005835643,1
R005835644,1
R005835645,1
R005835646,1
R005835647,1
R005835648,1
R005835649,1
R005835650,1
R005835651,1
R005835652,1
R005835653,1
R005835653,1
R005835654,1
R005835655,1
R005835656,1
R005835659,1
R005835660,1
R005835661,1
R005835662,1
R005835663,1
R005835664,1
R005835665,1
R005835666,1
R005835667,1
R005835668,1
R005835670,1
R005835674,1
R005835675,1
R005835676,1
R005835677,1
R005835678,1
R005835679,1
R005835680,1
R005835680,1
R005835681,1
R005835682,1
R005835683,1
R005835684,1
R005835687,1
R005835688,1
R005835690,1
R005835691,1
R005835692,1
R005835693,1
R005835694,1
R005835695,1
R005835696,1
R005835697,1
R005835698,1
R005835701,1
R005835701,1
R005835703,0
R005835705,1
R005835709,1
R005835710,1
R005835711,1
R005835712,1
R005835715,1
R005835716,1
R005835716,1
R005835716,1
R005835717,1
R005835719,1
R005835720,1
R005835724,1
R005835724,1
R005835724,1
R005835730,1
R005835742,1
R005835747,1
R005835748,1
R005835749,1
R005835750,1
R005835750,1
R005835750,1
R005835751,1
R005835752,1
R005835753,1
R005835754,1
R005835755,1
R005835756,1
R005835757,1
R005835758,1
R005835760,1
R005835761,1
R005835762,1
R005835763,1
R005835764,1
R005835765,1
R005835766,1
R005835767,1
R005835768,1
R005835769,1
R005835770,1
R005835771,1
R005835772,1
R005835773,1
R005835774,1
R005835775,1
R005835776,1
R005835779,1
R005835780,1
R005835781,1
R005835783,1
R005835784,1
R005835785,1
R005835786,1
R005835787,1
R005835788,1
R005835788,1
R005835789,1
R005835791,1
R005835792,1
R005835794,1
R005835797,1
R005835798,0
R005835799,1
R005835800,1
R005835801,1
R005835802,1
R005835803,1
R005835804,1
R005835808,1
R005835809,1
R005835810,1
R005835811,1
R005835812,1
R005835813,1
R005835816,1
R005835817,1
R005835818,1
R005835819,1
R005835820,1
R005835821,1
R005835822,1
R005835823,1
R005835824,1
R005835825,1
R005835826,1
R005835826,1
R005835827,1
R005835828,1
R005835829,1
R005835831,1
R005835831,1
R005835832,1
R005835833,1
R005835834,1
R005835835,1
R005835835,1
R005835835,1
R005835836,1
R005835837,1
R005835838,1
R005835839,1
R005835840,1
R005835841,1
R005835842,1
R005835843,1
R005835844,1
R005835845,1
R005835846,1
R005835846,1
R005835848,1
R005835849,1
R005835850,1
R005835851,1
R005835852,1
R005835853,1
R005835854,0
R005835856,1
R005835857,1
R005835858,1
R005835859,1
R005835860,1
R005835861,1
R005835862,1
R005835863,1
R005835864,1
R005835865,1
R005835866,1
R005835868,1
R005835869,1
R005835870,1
R005835872,1
R005835873,1
R005835874,1
R005835875,1
R005835877,1
R005835878,1
R005835879,1
R005835880,1
R005835882,1
R005835883,1
R005835884,1
R005835910,1
R005835913,1
R005835916,1
R005835917,1
R005835918,1
R005835919,1
R005835920,1
R005835921,1
R005835921,1
R005835922,1
R005835924,1
R005835925,1
R005835926,1
R005835927,1
R005835928,1
R005835929,0
R005835931,1
R005835934,1
R005835935,1
R005835936,1
R005835937,1
R005835938,1
R005835939,1
R005835940,1
R005835941,1
R005835942,1
R005835943,1
R005835944,1
R005835945,1
R005835946,1
R005835947,1
R005835948,1
R005835949,1
R005835950,1
R005835951,1
R005835952,1
R005835954,1
R005835955,1
R005835956,1
R005835957,1
R005835958,1
R005835958,1
R005835959,1
R005835960,1
R005835961,1
R005835962,1
R005835964,1
R005835965,1
R005835966,1
R005835967,1
R005835968,1
R005835968,1
R005835970,1
R005835971,1
R005835972,1
R005835973,1
R005835974,1
R005835975,1
R005835976,1
R005835978,1
R005835979,1
R005835980,1
R005835982,1
R005835983,1
R005835984,1
R005835985,1
R005835986,1
R005835989,1
R005835990,1
R005835991,1
R005835992,1
R005835993,1
R005835995,0
R005835996,1
R005835996,1
R005835997,1
R005835998,1
R005836000,1
R005836001,1
R005836003,1
R005836004,1
R005836005,1
R005836008,1
R005836008,1
R005836008,1
R005836009,1
R005836010,1
R005836011,1
R005836014,1
R005836015,1
R005836016,1
R005836020,1
R005836021,1
R005836022,1
R005836023,1
R005836024,1
R005836025,1
R005836026,1
R005836027,1
R005836028,1
R005836030,1
R005836031,1
R005836032,1
R005836033,1
R005836034,1
R005836036,1
R005836037,1
R005836038,1
R005836040,1
R005836041,1
R005836042,0
R005836043,1
R005836044,1
R005836045,1
R005836046,1
R005836047,1
R005836048,1
R005836049,1
R005836050,1
R005836052,1
R005836053,1
R005836054,1
R005836055,1
R005836056,1
R005836057,1
R005836059,1
R005836060,1
R005836061,1
R005836062,1
R005836063,1
R005836064,1
R005836065,1
R005836066,1
R005836067,1
R005836068,1
R005836070,1
R005836073,1
R005836074,1
R005836075,1
R005836076,1
R005836077,1
R005836077,1
R005836078,1
R005836079,1
R005836080,1
R005836081,1
R005836082,2
R005836083,1
R005836084,1
R005836085,1
R005836087,1
R005836088,1
R005836089,1
R005836090,1
R005836091,1
R005836092,1
R005836093,0
R005836093,0
R005836094,0
R005836095,1
R005836096,1
R005836097,1
R005836099,0
R005836099,0
R005836100,1
R005836102,0
R005836103,1
R005836111,1
R005836112,1
R005836113,1
R005836115,1
R005836129,1
R005836145,1
R005836146,1
R005836147,1
R005836148,1
R005836149,1
R005836150,1
R005836151,1
R005836152,1
R005836154,1
R005836155,1
R005836156,1
R005836157,1
R005836158,1
R005836159,1
R005836160,1
R005836161,1
R005836162,1
R005836163,1
R005836164,1
R005836165,1
R005836167,1
R005836169,1
R005836170,1
R005836171,1
R005836172,1
R005836173,1
R005836174,1
R005836176,1
R005836177,1
R005836178,1
R005836179,1
R005836180,1
R005836181,1
R005836182,1
R005836183,1
R005836184,1
R005836185,1
R005836188,2
R005836189,1
R005836190,1
R005836191,1
R005836192,1
R005836194,1
R005836195,1
R005836196,1
R005836197,1
R005836198,1
R005836198,1
R005836199,1
R005836202,1
R005836203,1
R005836204,1
R005836205,1
R005836206,1
R005836207,1
R005836208,1
R005836210,1
R005836214,0
R005836215,1
R005836218,1
R005836219,1
R005836220,1
R005836223,1
R005836224,1
R005836229,1
R005836236,1
R005836237,1
R005836238,1
R005836239,1
R005836240,1
R005836265,1
R005836266,1
R005836268,1
R005836269,1
R005836270,1
R005836271,1
R005836272,1
R005836274,1
R005836275,1
R005836276,0
R005836277,1
R005836278,1
R005836279,1
R005836280,1
R005836281,1
R005836296,1
R005836297,1
R005836298,1
R005836299,1
R005836300,1
R005836301,1
R005836302,1
R005836309,1
R005836310,1
R005836313,0
R005836316,1
R005836321,1
R005836322,1
R005836323,1
R005836326,1
R005836327,1
R005836328,1
R005836329,1
R005836340,1
R005836341,1
R005836342,1
R005836343,1
R005836344,1
R005836345,1
R005836346,1
R005836349,1
R005836350,1
R005836351,1
R005836351,1
R005836355,1
R005836356,0
R005836357,1
R005836358,1
R005836360,1
R005836360,1
R005836360,1
R005836361,1
R005836362,1
R005836363,1
R005836364,1
R005836365,1
R005836366,1
R005836367,1
R005836368,1
R005836369,1
R005836370,1
R005836371,1
R005836372,1
R005836373,1
R005836374,1
R005836375,1
R005836376,1
R005836377,1
R005836378,1
R005836379,1
R005836380,1
R005836381,1
R005836382,1
R005836384,1
R005836385,1
R005836386,1
R005836388,1
R005836390,1
R005836391,1
R005836392,1
R005836393,1
R005836395,1
R005836396,1
R005836397,1
R005836398,1
R005836400,1
R005836401,1
R005836402,1
R005836403,1
R005836404,1
R005836404,1
R005836405,1
R005836406,1
R005836408,1
R005836409,1
R005836410,1
R005836411,1
R005836412,1
R005836413,1
R005836414,1
R005836415,1
R005836416,1
R005836417,0
R005836418,1
R005836419,1
R005836420,1
R005836421,1
R005836422,1
R005836423,1
R005836424,1
R005836425,1
R005836426,1
R005836427,1
R005836428,1
R005836429,1
R005836430,1
R005836431,1
R005836432,1
R005836433,1
R005836433,1
R005836433,1
R005836434,1
R005836435,1
R005836436,1
R005836437,1
R005836438,1
R005836439,1
R005836441,1
R005836442,1
R005836443,1
R005836444,1
R005836445,1
R005836446,1
R005836447,1
R005836448,1
R005836449,1
R005836450,1
R005836454,1
R005836455,1
R005836456,1
R005836457,1
R005836458,1
R005836458,1
R005836459,1
R005836459,1
R005836460,1
R005836461,1
R005836462,1
R005836469,1
R005836470,1
R005836471,1
R005836471,1
R005836472,1
R005836473,1
R005836474,1
R005836475,1
R005836476,1
R005836478,1
R005836479,1
R005836480,1
R005836480,1
R005836481,1
R005836483,1
R005836484,1
R005836485,0
R005836487,1
R005836488,1
R005836489,1
R005836490,1
R005836491,1
R005836492,1
R005836493,1
R005836494,1
R005836495,1
R005836496,1
R005836497,1
R005836498,1
R005836499,1
R005836500,1
R005836501,1
R005836502,1
R005836503,1
R005836517,1
R005836518,1
R005836519,1
R005836520,0
R005836523,1
R005836524,1
R005836525,1
R005836526,1
R005836527,1
R005836528,1
R005836529,1
R005836530,1
R005836531,1
R005836532,1
R005836533,1
R005836534,1
R005836535,1
R005836536,1
R005836537,0
R005836538,1
R005836539,1
R005836540,1
R005836541,1
R005836542,1
R005836542,1
R005836543,0
R005836544,1
R005836545,1
R005836546,1
R005836547,1
R005836548,1
R005836549,1
R005836550,1
R005836551,1
R005836559,1
R005836560,1
R005836583,1
R005836584,1
R005836598,1
R005836599,1
R005836600,1
R005836601,1
R005836602,1
R005836603,1
R005836604,1
R005836605,1
R005836606,1
R005836607,1
R005836608,1
R005836609,1
R005836610,1
R005836611,1
R005836613,1
R005836614,1
R005836615,1
R005836616,1
R005836617,1
R005836618,1
R005836619,1
R005836620,1
R005836621,1
R005836622,1
R005836623,1
R005836624,1
R005836626,1
R005836627,1
R005836629,1
R005836630,1
R005836631,1
R005836632,1
R005836633,1
R005836636,1
R005836637,1
R005836638,1
R005836639,1
R005836640,1
R005836641,1
R005836643,1
R005836644,1
R005836645,1
R005836646,1
R005836647,1
R005836648,1
R005836649,1
R005836651,1
R005836652,1
R005836653,1
R005836654,1
R005836655,1
R005836655,1
R005836656,1
R005836657,1
R005836658,1
R005836659,1
R005836660,1
R005836661,1
R005836662,1
R005836663,0
R005836664,1
R005836666,1
R005836667,1
R005836668,1
R005836669,1
R005836670,1
R005836671,1
R005836672,1
R005836673,1
R005836674,1
R005836675,1
R005836676,1
R005836677,1
R005836678,1
R005836679,1
R005836680,1
R005836681,1
R005836683,1
R005836687,1
R005836688,1
R005836689,1
R005836690,1
R005836691,1
R005836692,1
R005836693,1
R005836694,1
R005836695,1
R005836696,1
R005836697,1
R005836699,1
R005836700,1
R005836701,1
R005836702,1
R005836703,1
R005836704,1
R005836706,1
R005836707,1
R005836708,1
R005836709,1
R005836709,1
R005836710,1
R005836713,1
R005836714,0
R005836715,1
R005836716,1
R005836717,1
R005836718,1
R005836719,1
R005836720,1
R005836721,1
R005836722,1
R005836723,1
R005836726,1
R005836727,1
R005836728,1
R005836729,1
R005836730,1
R005836731,1
R005836732,1
R005836733,1
R005836734,1
R005836735,1
R005836739,1
R005836739,1
R005836740,2
R005836743,1
R005836744,1
R005836745,1
R005836746,1
R005836747,1
R005836748,1
R005836749,1
R005836750,1
R005836751,1
R005836753,1
R005836754,1
R005836756,1
R005836761,1
R005836762,1
R005836763,1
R005836764,1
R005836765,1
R005836766,1
R005836770,1
R005836771,1
R005836772,1
R005836773,1
R005836774,1
R005836775,1
R005836776,0
R005836777,1
R005836779,1
R005836781,1
R005836782,1
R005836783,1
R005836784,1
R005836785,1
R005836786,1
R005836787,1
R005836789,1
R005836792,1
R005836793,1
R005836794,1
R005836795,1
R005836796,1
R005836797,1
R005836800,1
R005836801,1
R005836802,1
R005836803,1
R005836804,1
R005836805,1
R005836807,1
R005836808,1
R005836809,1
R005836810,1
R005836811,1
R005836813,1
R005836815,1
R005836816,1
R005836817,1
R005836818,1
R005836819,1
R005836820,1
R005836821,1
R005836822,1
R005836825,1
R005836826,1
R005836827,1
R005836828,1
R005836828,1
R005836829,1
R005836830,1
R005836831,1
R005836832,1
R005836833,1
R005836834,1
R005836835,1
R005836836,1
R005836837,1
R005836838,1
R005836839,1
R005836840,1
R005836841,1
R005836842,1
R005836843,1
R005836845,1
R005836847,1
R005836848,1
R005836849,1
R005836850,1
R005836852,1
R005836856,1
R005836857,1
R005836858,1
R005836859,1
R005836860,1
R005836861,1
R005836862,1
R005836863,1
R005836864,1
R005836865,1
R005836866,1
R005836867,1
R005836868,1
R005836869,1
R005836870,1
R005836871,1
R005836872,1
R005836877,1
R005836878,1
R005836879,0
R005836880,1
R005836885,1
R005836886,1
R005836887,1
R005836888,1
R005836889,1
R005836890,1
R005836892,1
R005836892,1
R005836892,1
R005836895,1
R005836896,1
R005836896,1
R005836897,1
R005836898,1
R005836902,1
R005836903,1
R005836904,1
R005836905,1
R005836906,1
R005836908,1
R005836909,1
R005836909,1
R005836910,1
R005836911,1
R005836912,1
R005836913,1
R005836914,1
R005836915,1
R005836916,1
R005836919,1
R005836922,1
R005836923,1
R005836924,1
R005836925,1
R005836926,1
R005836927,1
R005836931,1
R005836932,1
R005836933,1
R005836934,1
R005836939,1
R005836944,1
R005836947,1
R005836950,1
R005836952,1
R005836954,1
R005836955,1
R005836957,0
R005836957,0
R005836957,0
R005836958,1
R005836958,1
R005836958,1
R005836959,1
R005836960,1
R005836961,1
R005836962,1
R005836963,1
R005836964,1
R005836965,1
R005836966,1
R005836967,1
R005836968,1
R005836969,1
R005836969,1
R005836971,1
R005836974,1
R005836977,1
R005836978,1
R005836979,1
R005836981,1
R005836983,1
R005836984,1
R005836985,1
R005836990,1
R005836991,2
R005836992,1
R005836993,1
R005836994,1
R005836995,1
R005836998,1
R005836999,1
R005837008,0
R005837010,0
R005837011,1
R005837018,1
R005837019,1
R005837021,1
R005837023,1
R005837024,1
R005837025,1
R005837030,1
R005837030,1
R005837050,1
R005837072,1
R005837093,1
R005837105,1
R005837118,1
R005837118,1
R005837118,1
R005837120,1
R005837121,1
R005837122,1
R005837123,1
R005837124,1
R005837125,1
R005837126,1
R005837129,1
R005837130,1
R005837131,1
R005837132,1
R005837133,1
R005837134,1
R005837137,1
R005837139,1
R005837140,1
R005837141,1
R005837142,1
R005837143,1
R005837144,1
R005837145,1
R005837146,1
R005837148,0
R005837149,1
R005837150,1
R005837150,1
R005837150,1
R005837151,1
R005837152,1
